0.000005 0.968739 0.120660 -0.000110 0.000000
0.000009 0.968739 0.120660 -0.000111 0.000000
0.000016 0.968739 0.120660 -0.000114 0.000000
0.000029 0.968739 0.120661 -0.000118 0.000000
0.000052 0.968739 0.120661 -0.000125 0.000000
0.000094 0.968739 0.120661 -0.000139 0.000000
0.000170 0.968738 0.120662 -0.000163 0.000000
0.000306 0.968738 0.120664 -0.000206 0.000000
0.000551 0.968737 0.120667 -0.000284 0.000000
0.000992 0.968734 0.120676 -0.000424 0.000000
0.001785 0.968728 0.120696 -0.000676 0.000000
0.003213 0.968712 0.120752 -0.001129 0.000000
0.005784 0.968666 0.120913 -0.001943 0.000000
0.007810 0.968529 0.121396 -0.003403 0.000000
0.006439 0.968232 0.122442 -0.005366 0.000000
0.005017 0.967890 0.123644 -0.006975 0.000000
0.005941 0.967562 0.124790 -0.008223 0.000000
0.005889 0.967103 0.126384 -0.009694 0.000000
0.006297 0.966572 0.128216 -0.011145 0.000000
0.006343 0.965917 0.130448 -0.012687 0.000000
0.006161 0.965166 0.132981 -0.014230 0.000000
0.006118 0.964345 0.135711 -0.015719 0.000000
0.006225 0.963440 0.138681 -0.017188 0.000000
0.006256 0.962423 0.141966 -0.018671 0.000000
0.006200 0.961301 0.145530 -0.020151 0.000000
0.006178 0.960087 0.149318 -0.021605 0.000000
0.006209 0.958774 0.153343 -0.023042 0.000000
0.006224 0.957346 0.157635 -0.024473 0.000000
0.006208 0.955803 0.162181 -0.025894 0.000000
0.006199 0.954149 0.166954 -0.027298 0.000000
0.006207 0.952379 0.171952 -0.028684 0.000000
0.006214 0.950485 0.177186 -0.030058 0.000000
0.006210 0.948463 0.182648 -0.031416 0.000000
0.006206 0.946313 0.188324 -0.032758 0.000000
0.006208 0.944031 0.194207 -0.034082 0.000000
0.006211 0.941612 0.200299 -0.035388 0.000000
0.006210 0.939052 0.206592 -0.036677 0.000000
0.006209 0.936349 0.213077 -0.037947 0.000000
0.006209 0.933499 0.219747 -0.039198 0.000000
0.006210 0.930499 0.226598 -0.040429 0.000000
0.006210 0.927346 0.233622 -0.041639 0.000000
0.006210 0.924037 0.240813 -0.042829 0.000000
0.006210 0.920568 0.248161 -0.043998 0.000000
0.006210 0.916938 0.255661 -0.045145 0.000000
0.006210 0.913144 0.263306 -0.046270 0.000000
0.006210 0.909184 0.271088 -0.047373 0.000000
0.006210 0.905056 0.278999 -0.048454 0.000000
0.006210 0.900757 0.287032 -0.049512 0.000000
0.006210 0.896286 0.295180 -0.050548 0.000000
0.006210 0.891641 0.303435 -0.051562 0.000000
0.006210 0.886821 0.311791 -0.052553 0.000000
0.006210 0.881825 0.320238 -0.053522 0.000000
0.006210 0.876651 0.328771 -0.054469 0.000000
0.006210 0.871300 0.337382 -0.055394 0.000000
0.006210 0.865769 0.346064 -0.056298 0.000000
0.006210 0.860058 0.354809 -0.057181 0.000000
0.006210 0.854167 0.363611 -0.058043 0.000000
0.006210 0.848096 0.372464 -0.058886 0.000000
0.006210 0.841843 0.381359 -0.059710 0.000000
0.006210 0.835409 0.390291 -0.060516 0.000000
0.006211 0.828793 0.399253 -0.061304 0.000000
0.006211 0.821995 0.408239 -0.062076 0.000000
0.006211 0.815015 0.417243 -0.062832 0.000000
0.006211 0.807853 0.426258 -0.063573 0.000000
0.006212 0.800508 0.435278 -0.064302 0.000000
0.006212 0.792981 0.444298 -0.065018 0.000000
0.006212 0.785271 0.453312 -0.065722 0.000000
0.006213 0.777377 0.462314 -0.066417 0.000000
0.006213 0.769301 0.471298 -0.067104 0.000000
0.006213 0.761040 0.480260 -0.067783 0.000000
0.006214 0.752596 0.489193 -0.068456 0.000000
0.006214 0.743966 0.498092 -0.069125 0.000000
0.006214 0.735151 0.506952 -0.069791 0.000000
0.006214 0.726150 0.515768 -0.070455 0.000000
0.006215 0.716962 0.524534 -0.071119 0.000000
0.006215 0.707585 0.533246 -0.071785 0.000000
0.006215 0.698019 0.541897 -0.072455 0.000000
0.006215 0.688263 0.550483 -0.073129 0.000000
0.006215 0.678313 0.558998 -0.073809 0.000000
0.006215 0.668170 0.567437 -0.074498 0.000000
0.006215 0.657830 0.575795 -0.075197 0.000000
0.006215 0.647293 0.584065 -0.075908 0.000000
0.006215 0.636554 0.592243 -0.076633 0.000000
0.006215 0.625613 0.600321 -0.077373 0.000000
0.006215 0.614465 0.608295 -0.078130 0.000000
0.006215 0.603108 0.616157 -0.078906 0.000000
0.006215 0.591540 0.623901 -0.079703 0.000000
0.006215 0.579756 0.631521 -0.080523 0.000000
0.006215 0.567754 0.639009 -0.081368 0.000000
0.006215 0.555529 0.646358 -0.082239 0.000000
0.006215 0.543077 0.653560 -0.083139 0.000000
0.006215 0.530396 0.660606 -0.084069 0.000000
0.006215 0.517481 0.667488 -0.085031 0.000000
0.006215 0.504327 0.674196 -0.086027 0.000000
0.006215 0.490931 0.680722 -0.087059 0.000000
0.006215 0.477289 0.687054 -0.088127 0.000000
0.006216 0.463398 0.693182 -0.089235 0.000000
0.006216 0.449252 0.699095 -0.090383 0.000000
0.006216 0.434848 0.704781 -0.091572 0.000000
0.006216 0.420184 0.710226 -0.092804 0.000000
0.006216 0.405256 0.715419 -0.094079 0.000000
0.006216 0.390061 0.720344 -0.095398 0.000000
0.006217 0.374597 0.724989 -0.096762 0.000000
0.006217 0.358864 0.729339 -0.098171 0.000000
0.006217 0.342858 0.733377 -0.099624 0.000000
0.006217 0.326582 0.737089 -0.101122 0.000000
0.006217 0.310034 0.740458 -0.102662 0.000000
0.006217 0.293218 0.743469 -0.104245 0.000000
0.006218 0.276134 0.746105 -0.105869 0.000000
0.006218 0.258787 0.748350 -0.107531 0.000000
0.006218 0.241181 0.750188 -0.109230 0.000000
0.006218 0.223322 0.751603 -0.110962 0.000000
0.006218 0.205216 0.752580 -0.112725 0.000000
0.006218 0.186872 0.753104 -0.114515 0.000000
0.006218 0.168297 0.753161 -0.116329 0.000000
0.006218 0.149502 0.752738 -0.118162 0.000000
0.006218 0.130497 0.751822 -0.120012 0.000000
