0.000000 0.000000 0.000000 -0.919888 0.000000
0.000000 -0.000001 -0.000004 -0.919888 0.000000
0.000000 -0.000002 -0.000011 -0.919888 0.000000
0.000000 -0.000005 -0.000024 -0.919888 0.000000
0.000000 -0.000009 -0.000047 -0.919889 0.000000
0.000000 -0.000017 -0.000089 -0.919889 0.000000
0.000000 -0.000031 -0.000164 -0.919891 0.000000
0.000000 -0.000057 -0.000299 -0.919894 0.000000
0.000000 -0.000100 -0.000543 -0.919899 0.000000
0.000000 -0.000172 -0.000983 -0.919907 0.000000
0.000000 -0.000200 -0.001169 -0.919911 0.000000
0.000000 -0.000247 -0.001503 -0.919918 0.000000
0.000000 -0.000264 -0.001632 -0.919920 0.000000
0.000000 -0.000292 -0.001864 -0.919925 0.000000
0.000000 -0.000314 -0.002054 -0.919930 0.000000
0.000000 -0.000342 -0.002310 -0.919935 0.000000
0.000000 -0.000357 -0.002465 -0.919939 0.000000
0.000000 -0.000382 -0.002745 -0.919945 0.000000
0.000000 -0.000392 -0.002871 -0.919948 0.000000
0.000000 -0.000409 -0.003098 -0.919954 0.000000
0.000000 -0.000420 -0.003262 -0.919959 0.000000
0.000000 -0.000436 -0.003532 -0.919966 0.000000
0.000000 -0.000442 -0.003650 -0.919969 0.000000
0.000000 -0.000452 -0.003863 -0.919975 0.000000
0.000000 -0.000458 -0.004027 -0.919980 0.000000
0.000000 -0.000465 -0.004272 -0.919987 0.000000
0.000000 -0.000468 -0.004400 -0.919991 0.000000
0.000000 -0.000472 -0.004631 -0.919999 0.000000
0.000000 -0.000473 -0.004767 -0.920003 0.000000
0.000000 -0.000474 -0.005011 -0.920011 0.000000
0.000000 -0.000473 -0.005131 -0.920015 0.000000
0.000000 -0.000471 -0.005346 -0.920022 0.000000
0.000000 -0.000469 -0.005488 -0.920027 0.000000
0.000000 -0.000462 -0.005743 -0.920035 0.000000
0.000000 -0.000459 -0.005848 -0.920039 0.000000
0.000000 -0.000452 -0.006035 -0.920045 0.000000
0.000000 -0.000445 -0.006200 -0.920051 0.000000
0.000000 -0.000435 -0.006403 -0.920058 0.000000
0.000000 -0.000427 -0.006548 -0.920063 0.000000
0.000000 -0.000411 -0.006793 -0.920071 0.000000
0.000000 -0.000404 -0.006898 -0.920075 0.000000
0.000000 -0.000390 -0.007087 -0.920082 0.000000
0.000000 -0.000377 -0.007241 -0.920088 0.000000
0.000000 -0.000358 -0.007454 -0.920095 0.000000
0.000000 -0.000347 -0.007580 -0.920100 0.000000
0.000000 -0.000324 -0.007808 -0.920107 0.000000
0.000000 -0.000312 -0.007919 -0.920111 0.000000
0.000000 -0.000289 -0.008121 -0.920119 0.000000
0.000000 -0.000273 -0.008254 -0.920124 0.000000
0.000000 -0.000243 -0.008493 -0.920131 0.000000
0.000000 -0.000230 -0.008591 -0.920135 0.000000
0.000000 -0.000206 -0.008769 -0.920141 0.000000
0.000000 -0.000184 -0.008924 -0.920147 0.000000
0.000000 -0.000155 -0.009116 -0.920154 0.000000
0.000000 -0.000134 -0.009252 -0.920159 0.000000
0.000000 -0.000096 -0.009486 -0.920166 0.000000
0.000000 -0.000080 -0.009584 -0.920169 0.000000
0.000000 -0.000049 -0.009759 -0.920176 0.000000
0.000000 -0.000022 -0.009910 -0.920182 0.000000
0.000000 0.000013 -0.010101 -0.920188 0.000000
0.000000 0.000038 -0.010232 -0.920193 0.000000
0.000000 0.000085 -0.010468 -0.920200 0.000000
0.000000 0.000104 -0.010560 -0.920203 0.000000
0.000000 0.000139 -0.010726 -0.920209 0.000000
0.000000 0.000172 -0.010883 -0.920215 0.000000
0.000000 0.000210 -0.011055 -0.920221 0.000000
0.000000 0.000244 -0.011203 -0.920226 0.000000
0.000000 0.000288 -0.011391 -0.920233 0.000000
0.000000 0.000319 -0.011520 -0.920238 0.000000
0.000000 0.000376 -0.011752 -0.920244 0.000000
0.000000 0.000399 -0.011842 -0.920247 0.000000
0.000000 0.000441 -0.012004 -0.920253 0.000000
0.000000 0.000482 -0.012159 -0.920259 0.000000
0.000000 0.000527 -0.012326 -0.920264 0.000000
0.000000 0.000568 -0.012475 -0.920270 0.000000
0.000000 0.000618 -0.012653 -0.920276 0.000000
0.000000 0.000657 -0.012787 -0.920281 0.000000
0.000000 0.000719 -0.012996 -0.920287 0.000000
0.000000 0.000750 -0.013099 -0.920290 0.000000
0.000000 0.000807 -0.013284 -0.920296 0.000000
0.000000 0.000845 -0.013406 -0.920301 0.000000
0.000000 0.000915 -0.013625 -0.920306 0.000000
0.000000 0.000945 -0.013717 -0.920309 0.000000
0.000000 0.000999 -0.013881 -0.920315 0.000000
0.000000 0.001047 -0.014022 -0.920320 0.000000
0.000000 0.001109 -0.014201 -0.920326 0.000000
0.000000 0.001152 -0.014325 -0.920330 0.000000
0.000000 0.001231 -0.014546 -0.920335 0.000000
0.000000 0.001262 -0.014631 -0.920338 0.000000
0.000000 0.001319 -0.014786 -0.920343 0.000000
0.000000 0.001375 -0.014934 -0.920348 0.000000
0.000000 0.001435 -0.015092 -0.920354 0.000000
0.000000 0.001491 -0.015235 -0.920358 0.000000
0.000000 0.001557 -0.015402 -0.920364 0.000000
0.000000 0.001609 -0.015532 -0.920368 0.000000
0.000000 0.001688 -0.015726 -0.920373 0.000000
0.000000 0.001731 -0.015828 -0.920377 0.000000
0.000000 0.001808 -0.016011 -0.920382 0.000000
0.000000 0.001854 -0.016121 -0.920386 0.000000
0.000000 0.001940 -0.016317 -0.920390 0.000000
0.000000 0.001982 -0.016413 -0.920394 0.000000
0.000000 0.002059 -0.016585 -0.920399 0.000000
0.000000 0.002112 -0.016701 -0.920402 0.000000
0.000000 0.002208 -0.016910 -0.920406 0.000000
0.000000 0.002247 -0.016994 -0.920409 0.000000
0.000000 0.002318 -0.017144 -0.920413 0.000000
0.000000 0.002384 -0.017281 -0.920418 0.000000
0.000000 0.002461 -0.017439 -0.920422 0.000000
0.000000 0.002523 -0.017566 -0.920426 0.000000
0.000000 0.002613 -0.017744 -0.920431 0.000000
0.000000 0.002665 -0.017847 -0.920434 0.000000
0.000000 0.002760 -0.018031 -0.920438 0.000000
0.000000 0.002810 -0.018127 -0.920441 0.000000
