0.000000 0.968814 0.120407 -0.000110 0.000000
0.000000 0.968814 0.120407 -0.000112 0.000000
0.000000 0.968814 0.120407 -0.000114 0.000000
0.000000 0.968814 0.120407 -0.000118 0.000000
0.000000 0.968814 0.120407 -0.000125 0.000000
0.000000 0.968813 0.120408 -0.000139 0.000000
0.000000 0.968813 0.120409 -0.000163 0.000000
0.000000 0.968813 0.120410 -0.000206 0.000000
0.000000 0.968811 0.120414 -0.000284 0.000000
0.000000 0.968809 0.120422 -0.000424 0.000000
0.000000 0.968803 0.120443 -0.000675 0.000000
0.000000 0.968787 0.120499 -0.001128 0.000000
0.000000 0.968741 0.120659 -0.001941 0.000000
0.000000 0.968604 0.121142 -0.003401 0.000000
0.000000 0.968381 0.121930 -0.004949 0.000000
0.000000 0.968141 0.122780 -0.006207 0.000000
0.000000 0.967860 0.123766 -0.007403 0.000000
0.000000 0.967520 0.124957 -0.008631 0.000000
0.000000 0.967131 0.126309 -0.009840 0.000000
0.000000 0.966684 0.127853 -0.011058 0.000000
0.000000 0.966184 0.129567 -0.012266 0.000000
0.000000 0.965628 0.131455 -0.013470 0.000000
0.000000 0.965015 0.133516 -0.014669 0.000000
0.000000 0.964342 0.135754 -0.015864 0.000000
0.000000 0.963611 0.138158 -0.017051 0.000000
0.000000 0.962821 0.140725 -0.018230 0.000000
0.000000 0.961967 0.143462 -0.019403 0.000000
0.000000 0.961048 0.146367 -0.020570 0.000000
0.000000 0.960066 0.149430 -0.021729 0.000000
0.000000 0.959019 0.152648 -0.022878 0.000000
0.000000 0.957902 0.156029 -0.024021 0.000000
0.000000 0.956713 0.159570 -0.025156 0.000000
0.000000 0.955454 0.163257 -0.026281 0.000000
0.000000 0.954123 0.167092 -0.027396 0.000000
0.000000 0.952715 0.171081 -0.028504 0.000000
0.000000 0.951227 0.175220 -0.029603 0.000000
0.000000 0.949664 0.179493 -0.030689 0.000000
0.000000 0.948021 0.183903 -0.031765 0.000000
0.000000 0.946292 0.188460 -0.032833 0.000000
0.000000 0.944477 0.193153 -0.033890 0.000000
0.000000 0.942580 0.197967 -0.034934 0.000000
0.000000 0.940595 0.202908 -0.035967 0.000000
0.000000 0.938515 0.207985 -0.036990 0.000000
0.000000 0.936344 0.213183 -0.038001 0.000000
0.000000 0.934085 0.218488 -0.038997 0.000000
0.000000 0.931729 0.223911 -0.039982 0.000000
0.000000 0.929272 0.229456 -0.040955 0.000000
